country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,78.89814748974416,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,79.21459364923021,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,79.52689887708708,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,79.83458061422017,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,80.13765480452889,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,80.43669472151068,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,80.73172440246753,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,81.02225631406077,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,81.29520898401148,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,81.51343911226094,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,81.72730713081882,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,82.12772590488147,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,82.3364748442539,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,37.66386425032935,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,37.88228007522536,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,38.15259115441609,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,38.42275134684262,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,38.99960804513185,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,39.56923123230455,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,40.13166061647171,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,40.68739027455854,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,41.2373159770919,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,41.78142420827452,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,42.32011556553967,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,42.85250946921579,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,43.3790193468804,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,43.89962482088201,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,44.41390734130365,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,44.92186546166853,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,45.42349851321902,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,45.91880739659501,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,46.09195011616471,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,46.26509126742192,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,46.43785431567368,Total,,%,,,,Total
Congo,CG,COG,178,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,46.60986050132166,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,86.98457245473807,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,87.52064993594966,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,88.0393895079286,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,88.54082928029679,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,89.02463483996863,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,89.49017723529457,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,89.93837830340372,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,90.36904259532206,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,90.78271634628354,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,91.17844071897694,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,91.55782927209177,Total,,%,,,,Total
Costa Rica,CR,CRI,188,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,91.92047444715723,Total,,%,,,,Total
